"","Year","HEALTH_AUTHORITY","HOSPITAL_NAME","CATEGORY","WAITING","COMPLETED","COMPLETED_50TH_PERCENTILE","COMPLETED_90TH_PERCENTILE"
"8538",2020,"Interior","Cariboo Memorial Hospital","Digestive System",25,328,1.8,5.08333333333333
"8539",2020,"Interior","Cariboo Memorial Hospital","Ear, Nose, and Throat System",8,92,2.13333333333333,4.23333333333333
"8540",2020,"Interior","Cariboo Memorial Hospital","Endocrine System",5,11,2.7,3.9
"8541",2020,"Interior","Cariboo Memorial Hospital","Eye and Vision System",62,330,1.9,3.6
"8542",2020,"Interior","Cariboo Memorial Hospital","Female Reproductive System",35,368,2.51666666666667,6.73333333333333
"8543",2020,"Interior","Cariboo Memorial Hospital","General Procedures (Multiple Systems/Non-Specific)",15,89,1.125,3.3
"8544",2020,"Interior","Cariboo Memorial Hospital","Male Reproductive System",0,5,NA,NA
"8545",2020,"Interior","Cariboo Memorial Hospital","Musculoskeletal System",5,26,3.85,5.7
"8546",2020,"Interior","Cariboo Memorial Hospital","Nervous System",0,5,NA,NA
"8547",2020,"Interior","Cariboo Memorial Hospital","Skin and Soft Tissue System",15,118,1.22,3.2
"8548",2020,"Interior","Cariboo Memorial Hospital","Urinary System",19,90,3.3,5.5
"8549",2020,"Interior","Creston Valley Hospital","All Procedures",26,130,5.9,25.5
"8550",2020,"Interior","Creston Valley Hospital","Digestive System",7,29,3.3,15
"8551",2020,"Interior","Creston Valley Hospital","Ear, Nose, and Throat System",7,35,6.1,19
"8552",2020,"Interior","Creston Valley Hospital","Female Reproductive System",5,10,NA,NA
"8553",2020,"Interior","Creston Valley Hospital","General Procedures (Multiple Systems/Non-Specific)",5,10,3.9,12.1
"8554",2020,"Interior","Creston Valley Hospital","Male Reproductive System",5,17,20,41.7
"8555",2020,"Interior","Creston Valley Hospital","Musculoskeletal System",10,34,5.3,24.8
"8556",2020,"Interior","Creston Valley Hospital","Skin and Soft Tissue System",5,17,2,16.9
"8557",2020,"Interior","East Kootenay Regional Hospital","All Procedures",1047,3104,7.4,44.1
"8558",2020,"Interior","East Kootenay Regional Hospital","Cardiovascular System",10,33,1.6,3.4
"8559",2020,"Interior","East Kootenay Regional Hospital","Digestive System",100,295,10.2428571428571,20.9857142857143
"8560",2020,"Interior","East Kootenay Regional Hospital","Ear, Nose, and Throat System",205,317,33.8333333333333,54.1833333333333
"8561",2020,"Interior","East Kootenay Regional Hospital","Endocrine System",24,13,41.1,68.3
"8562",2020,"Interior","East Kootenay Regional Hospital","Eye and Vision System",126,948,3.25,15.4
"8563",2020,"Interior","East Kootenay Regional Hospital","Female Reproductive System",62,322,7.6,28.6
"8564",2020,"Interior","East Kootenay Regional Hospital","General Procedures (Multiple Systems/Non-Specific)",26,135,5.93333333333333,27.8
"8565",2020,"Interior","East Kootenay Regional Hospital","Male Reproductive System",12,74,10.3,32.85
"8566",2020,"Interior","East Kootenay Regional Hospital","Musculoskeletal System",442,665,18.1833333333333,43.6166666666667
"8567",2020,"Interior","East Kootenay Regional Hospital","Nervous System",5,10,19.1,28.4
"8568",2020,"Interior","East Kootenay Regional Hospital","Skin and Soft Tissue System",56,198,6.48,30.14
"8569",2020,"Interior","East Kootenay Regional Hospital","Urinary System",20,123,4.06666666666667,16.1333333333333
"8570",2020,"Interior","Elk Valley Hospital","All Procedures",36,237,5.1,16.7
"8571",2020,"Interior","Elk Valley Hospital","Cardiovascular System",0,10,2.7,9
"8572",2020,"Interior","Elk Valley Hospital","Digestive System",5,27,5.8,16
"8573",2020,"Interior","Elk Valley Hospital","Ear, Nose, and Throat System",23,121,7.3,20
"8574",2020,"Interior","Elk Valley Hospital","Female Reproductive System",5,16,0.2,0.4
"8575",2020,"Interior","Elk Valley Hospital","General Procedures (Multiple Systems/Non-Specific)",5,38,2.9,16.15
"8576",2020,"Interior","Elk Valley Hospital","Male Reproductive System",5,5,NA,NA
"8577",2020,"Interior","Elk Valley Hospital","Musculoskeletal System",5,26,3.1,12.3
"8578",2020,"Interior","Elk Valley Hospital","Skin and Soft Tissue System",5,10,6.7,6.8
"8579",2020,"Interior","Elk Valley Hospital","Urinary System",0,5,NA,NA
"8580",2020,"Interior","Golden And District General Hospital","All Procedures",32,453,2.1,9.2
"8581",2020,"Interior","Golden And District General Hospital","Cardiovascular System",0,5,NA,NA
"8582",2020,"Interior","Golden And District General Hospital","Digestive System",0,57,5.13333333333333,10.7666666666667
"8583",2020,"Interior","Golden And District General Hospital","Ear, Nose, and Throat System",5,40,2.2,6.3
"8584",2020,"Interior","Golden And District General Hospital","Female Reproductive System",0,21,0.3,0.9
"8585",2020,"Interior","Golden And District General Hospital","General Procedures (Multiple Systems/Non-Specific)",0,10,NA,NA
"8586",2020,"Interior","Golden And District General Hospital","Male Reproductive System",10,13,8,13.1
"8587",2020,"Interior","Golden And District General Hospital","Musculoskeletal System",26,271,1.9875,6.525
"8588",2020,"Interior","Golden And District General Hospital","Nervous System",0,5,NA,NA
"8589",2020,"Interior","Golden And District General Hospital","Skin and Soft Tissue System",5,56,1.86666666666667,5.83333333333333
"8590",2020,"Interior","Kelowna General Hospital","All Procedures",3762,12407,8,37
"8591",2020,"Interior","Kelowna General Hospital","Cardiovascular System",64,505,9.16,21.42
"8592",2020,"Interior","Kelowna General Hospital","Digestive System",300,1254,9.325,28.1333333333333
"8593",2020,"Interior","Kelowna General Hospital","Ear, Nose, and Throat System",291,556,15.36,32.56
"8594",2020,"Interior","Kelowna General Hospital","Endocrine System",27,75,8.3,26.3
"8595",2020,"Interior","Kelowna General Hospital","Eye and Vision System",858,2790,8.86666666666667,34.3
"8596",2020,"Interior","Kelowna General Hospital","Female Reproductive System",185,830,5.45,18.1
"8597",2020,"Interior","Kelowna General Hospital","General Procedures (Multiple Systems/Non-Specific)",111,723,2.725,16.575
"8598",2020,"Interior","Kelowna General Hospital","Male Reproductive System",71,376,7.5,22.85
"8599",2020,"Interior","Kelowna General Hospital","Musculoskeletal System",1394,3258,12.7533333333333,37.5733333333333
"8600",2020,"Interior","Kelowna General Hospital","Nervous System",21,149,3.83333333333333,14.7666666666667
"8601",2020,"Interior","Kelowna General Hospital","Respiratory System",40,292,3.06666666666667,7.13333333333333
"8602",2020,"Interior","Kelowna General Hospital","Skin and Soft Tissue System",343,991,14.73,34.23
"8603",2020,"Interior","Kelowna General Hospital","Urinary System",94,620,3.06666666666667,14.6666666666667
"8604",2020,"Interior","Kootenay Boundary Regional Hospital","All Procedures",801,2241,8.3,31.6
"8605",2020,"Interior","Kootenay Boundary Regional Hospital","Cardiovascular System",0,27,1.9,2.6
"8606",2020,"Interior","Kootenay Boundary Regional Hospital","Digestive System",112,288,4.32,17.36
"8607",2020,"Interior","Kootenay Boundary Regional Hospital","Ear, Nose, and Throat System",64,103,19.6857142857143,33.9142857142857
"8608",2020,"Interior","Kootenay Boundary Regional Hospital","Endocrine System",5,15,8.6,23.1
"8609",2020,"Interior","Kootenay Boundary Regional Hospital","Female Reproductive System",49,216,5.31666666666667,13.5333333333333
"8610",2020,"Interior","Kootenay Boundary Regional Hospital","General Procedures (Multiple Systems/Non-Specific)",37,114,4.13333333333333,13.5666666666667
"8611",2020,"Interior","Kootenay Boundary Regional Hospital","Male Reproductive System",23,162,10.4,29.3
"8612",2020,"Interior","Kootenay Boundary Regional Hospital","Musculoskeletal System",476,1010,12.5846153846154,29.3230769230769
"8613",2020,"Interior","Kootenay Boundary Regional Hospital","Nervous System",6,14,10.4,19.4
"8614",2020,"Interior","Kootenay Boundary Regional Hospital","Skin and Soft Tissue System",54,129,4.51428571428571,14.8285714285714
"8615",2020,"Interior","Kootenay Boundary Regional Hospital","Urinary System",46,198,5.46666666666667,20.9
"8616",2020,"Interior","Kootenay Lake Hospital","All Procedures",951,1719,19.1,39.1
"8617",2020,"Interior","Kootenay Lake Hospital","Cardiovascular System",0,10,1.4,8
"8618",2020,"Interior","Kootenay Lake Hospital","Digestive System",27,52,10.1333333333333,18.0666666666667
"8619",2020,"Interior","Kootenay Lake Hospital","Ear, Nose, and Throat System",41,146,8.9,32.1
"8620",2020,"Interior","Kootenay Lake Hospital","Eye and Vision System",823,1213,18.1,35.6
"8621",2020,"Interior","Kootenay Lake Hospital","Female Reproductive System",23,141,3.4,11.7333333333333
"8622",2020,"Interior","Kootenay Lake Hospital","General Procedures (Multiple Systems/Non-Specific)",15,30,1.95,12.05
"8623",2020,"Interior","Kootenay Lake Hospital","Musculoskeletal System",44,106,14.15,29.525
"8624",2020,"Interior","Kootenay Lake Hospital","Nervous System",5,5,NA,NA
"8625",2020,"Interior","Kootenay Lake Hospital","Skin and Soft Tissue System",10,43,7.26666666666667,27.1
"8626",2020,"Interior","Lillooet Hospital And Health Centre","All Procedures",5,22,5.2,22.6
"8627",2020,"Interior","Lillooet Hospital And Health Centre","Digestive System",0,5,NA,NA
"8628",2020,"Interior","Lillooet Hospital And Health Centre","Ear, Nose, and Throat System",5,11,6.1,22.7
"8629",2020,"Interior","Lillooet Hospital And Health Centre","Female Reproductive System",5,10,NA,NA
"8630",2020,"Interior","Lillooet Hospital And Health Centre","General Procedures (Multiple Systems/Non-Specific)",5,5,NA,NA
"8631",2020,"Interior","Lillooet Hospital And Health Centre","Musculoskeletal System",0,10,NA,NA
"8632",2020,"Interior","Lillooet Hospital And Health Centre","Skin and Soft Tissue System",0,10,NA,NA
"8633",2020,"Interior","Penticton Regional Hospital","All Procedures",1162,2914,12.7,44.4
"8634",2020,"Interior","Penticton Regional Hospital","Cardiovascular System",0,31,3,6.5
"8635",2020,"Interior","Penticton Regional Hospital","Digestive System",155,465,9.9,18.875
"8636",2020,"Interior","Penticton Regional Hospital","Ear, Nose, and Throat System",129,155,36.95,62.55
"8637",2020,"Interior","Penticton Regional Hospital","Endocrine System",5,27,14.7,33.5
"8638",2020,"Interior","Penticton Regional Hospital","Eye and Vision System",0,5,NA,NA
"8639",2020,"Interior","Penticton Regional Hospital","Female Reproductive System",106,372,7.04,19.98
"8640",2020,"Interior","Penticton Regional Hospital","General Procedures (Multiple Systems/Non-Specific)",25,131,4.625,16.1
"8641",2020,"Interior","Penticton Regional Hospital","Male Reproductive System",52,162,10.9,38.85
"8642",2020,"Interior","Penticton Regional Hospital","Musculoskeletal System",657,1148,20.5666666666667,39.9416666666667
"8643",2020,"Interior","Penticton Regional Hospital","Nervous System",6,11,24,37.6
"8644",2020,"Interior","Penticton Regional Hospital","Skin and Soft Tissue System",28,170,6.6,19.7
"8645",2020,"Interior","Penticton Regional Hospital","Urinary System",30,260,5.36666666666667,15.1
"8646",2020,"Interior","Pleasant Valley Health Centre","All Procedures",183,1793,5,13.8
"8647",2020,"Interior","Pleasant Valley Health Centre","Eye and Vision System",174,1759,3.05,8.4
"8648",2020,"Interior","Pleasant Valley Health Centre","General Procedures (Multiple Systems/Non-Specific)",0,5,NA,NA
"8649",2020,"Interior","Pleasant Valley Health Centre","Skin and Soft Tissue System",10,32,1.75,6.1
"8650",2020,"Interior","Queen Victoria Hospital","All Procedures",62,406,4,14.9
"8651",2020,"Interior","Queen Victoria Hospital","Cardiovascular System",0,5,NA,NA
"8652",2020,"Interior","Queen Victoria Hospital","Digestive System",27,37,7.5,14.8
"8653",2020,"Interior","Queen Victoria Hospital","Ear, Nose, and Throat System",17,98,6.55,12.85
"8654",2020,"Interior","Queen Victoria Hospital","Female Reproductive System",15,56,2.9,12
"8655",2020,"Interior","Queen Victoria Hospital","General Procedures (Multiple Systems/Non-Specific)",10,26,4.7,10.6
"8656",2020,"Interior","Queen Victoria Hospital","Male Reproductive System",5,30,10.5,26
"8657",2020,"Interior","Queen Victoria Hospital","Musculoskeletal System",23,163,4.075,10.9
"8658",2020,"Interior","Queen Victoria Hospital","Nervous System",0,5,NA,NA
"8659",2020,"Interior","Queen Victoria Hospital","Skin and Soft Tissue System",10,27,4.4,11.85
"8660",2020,"Interior","Queen Victoria Hospital","Urinary System",0,10,NA,NA
"8661",2020,"Interior","Royal Inland Hospital","All Procedures",4032,8961,11.1,46.7
"8662",2020,"Interior","Royal Inland Hospital","Cardiovascular System",37,286,2.34,10.84
"8663",2020,"Interior","Royal Inland Hospital","Digestive System",321,778,10.1727272727273,32.0636363636364
"8664",2020,"Interior","Royal Inland Hospital","Ear, Nose, and Throat System",441,658,20.1625,42
"8665",2020,"Interior","Royal Inland Hospital","Endocrine System",19,60,8.3,30.1
"8666",2020,"Interior","Royal Inland Hospital","Eye and Vision System",461,2394,4.83333333333333,23.2
"8667",2020,"Interior","Royal Inland Hospital","Female Reproductive System",290,784,12.5166666666667,27.7166666666667
"8668",2020,"Interior","Royal Inland Hospital","General Procedures (Multiple Systems/Non-Specific)",58,228,3.425,19.9
"8669",2020,"Interior","Royal Inland Hospital","Male Reproductive System",221,297,25.5,65.45
"8670",2020,"Interior","Royal Inland Hospital","Musculoskeletal System",1567,2165,18.0642857142857,42.0857142857143
"8671",2020,"Interior","Royal Inland Hospital","Nervous System",345,277,11.2,43.5
"8672",2020,"Interior","Royal Inland Hospital","Skin and Soft Tissue System",157,617,6,24.3125
"8673",2020,"Interior","Royal Inland Hospital","Urinary System",173,434,6.86666666666667,45.3666666666667
"8674",2020,"Interior","Shuswap Lake General Hospital","All Procedures",418,1001,8,23
"8675",2020,"Interior","Shuswap Lake General Hospital","Cardiovascular System",6,31,15.5,23.45
"8676",2020,"Interior","Shuswap Lake General Hospital","Digestive System",61,227,6.52,13.98
"8677",2020,"Interior","Shuswap Lake General Hospital","Ear, Nose, and Throat System",8,12,10.1,26.8
"8678",2020,"Interior","Shuswap Lake General Hospital","Endocrine System",0,5,NA,NA
"8679",2020,"Interior","Shuswap Lake General Hospital","Female Reproductive System",30,135,6.38,11.36
"8680",2020,"Interior","Shuswap Lake General Hospital","General Procedures (Multiple Systems/Non-Specific)",15,53,5.4,13.2333333333333
"8681",2020,"Interior","Shuswap Lake General Hospital","Male Reproductive System",55,22,11.1,19.1
"8682",2020,"Interior","Shuswap Lake General Hospital","Musculoskeletal System",174,383,11.5428571428571,26.7857142857143
"8683",2020,"Interior","Shuswap Lake General Hospital","Nervous System",10,23,7.9,17.1
"8684",2020,"Interior","Shuswap Lake General Hospital","Skin and Soft Tissue System",39,130,5.34,10.72
"8685",2020,"Interior","Shuswap Lake General Hospital","Urinary System",60,10,NA,NA
"8686",2020,"Interior","Summerland Memorial Health Centre","All Procedures",459,2202,3.1,18.1
"8687",2020,"Interior","Summerland Memorial Health Centre","Ear, Nose, and Throat System",344,744,7.64,19.42
"8688",2020,"Interior","Summerland Memorial Health Centre","Eye and Vision System",110,1386,2.85,4.7
"8689",2020,"Interior","Summerland Memorial Health Centre","General Procedures (Multiple Systems/Non-Specific)",5,16,1.9,5.7
"8690",2020,"Interior","Summerland Memorial Health Centre","Musculoskeletal System",0,5,NA,NA
"8691",2020,"Interior","Summerland Memorial Health Centre","Skin and Soft Tissue System",14,74,1.45,6.7
"8692",2020,"Interior","Vernon Jubilee Hospital","All Procedures",1248,4373,13,34.4
"8693",2020,"Interior","Vernon Jubilee Hospital","Cardiovascular System",11,11,56.6,69.3
"8694",2020,"Interior","Vernon Jubilee Hospital","Digestive System",266,935,11.4111111111111,23.7
"8695",2020,"Interior","Vernon Jubilee Hospital","Ear, Nose, and Throat System",148,280,24.525,39.9375
"8696",2020,"Interior","Vernon Jubilee Hospital","Endocrine System",11,34,8.8,16.4
"8697",2020,"Interior","Vernon Jubilee Hospital","Female Reproductive System",84,661,10.36,36.26
"8698",2020,"Interior","Vernon Jubilee Hospital","General Procedures (Multiple Systems/Non-Specific)",34,111,4.36666666666667,17.1
"8699",2020,"Interior","Vernon Jubilee Hospital","Male Reproductive System",42,199,7.05,32
"8700",2020,"Interior","Vernon Jubilee Hospital","Musculoskeletal System",589,1600,14,30
"8701",2020,"Interior","Vernon Jubilee Hospital","Nervous System",5,5,NA,NA
"8702",2020,"Interior","Vernon Jubilee Hospital","Skin and Soft Tissue System",47,246,4.9,14.38
"8703",2020,"Interior","Vernon Jubilee Hospital","Urinary System",43,310,4.16666666666667,13.8333333333333
"8704",2020,"Northern","All Facilities","All Procedures",5449,13057,6.7,29.4
"8705",2020,"Northern","All Facilities","Cardiovascular System",65,268,5.24,18.48
"8706",2020,"Northern","All Facilities","Digestive System",473,1444,4.8,16.0333333333333
"8707",2020,"Northern","All Facilities","Ear, Nose, and Throat System",613,1567,11.2714285714286,25.1142857142857
"8708",2020,"Northern","All Facilities","Endocrine System",5,14,4.8,26.5
"8709",2020,"Northern","All Facilities","Eye and Vision System",1327,3041,12.7,35.0333333333333
"8710",2020,"Northern","All Facilities","Female Reproductive System",535,1546,5.24,19.38
"8711",2020,"Northern","All Facilities","General Procedures (Multiple Systems/Non-Specific)",133,519,3.675,12.725
"8712",2020,"Northern","All Facilities","Male Reproductive System",121,305,7.8,25.9
"8713",2020,"Northern","All Facilities","Musculoskeletal System",1775,2469,8.24666666666667,25.7333333333333
"8714",2020,"Northern","All Facilities","Nervous System",20,57,8.25,17.1
"8715",2020,"Northern","All Facilities","Skin and Soft Tissue System",248,1085,4.25,16.79
"8716",2020,"Northern","All Facilities","Urinary System",176,763,5.16666666666667,15.2666666666667
"8717",2020,"Northern","Bulkley Valley District Hospital","All Procedures",123,608,3.7,20.7
"8718",2020,"Northern","Bulkley Valley District Hospital","Cardiovascular System",5,35,0.1,2.5
"8719",2020,"Northern","Bulkley Valley District Hospital","Digestive System",23,117,4.33333333333333,7.76666666666667
"8720",2020,"Northern","Bulkley Valley District Hospital","Ear, Nose, and Throat System",39,86,7.03333333333333,30.4
"8721",2020,"Northern","Bulkley Valley District Hospital","Endocrine System",5,5,NA,NA
"8722",2020,"Northern","Bulkley Valley District Hospital","Female Reproductive System",15,125,2.03333333333333,18.7
"8723",2020,"Northern","Bulkley Valley District Hospital","General Procedures (Multiple Systems/Non-Specific)",10,32,2.55,12.75
"8724",2020,"Northern","Bulkley Valley District Hospital","Male Reproductive System",5,5,NA,NA
"8725",2020,"Northern","Bulkley Valley District Hospital","Musculoskeletal System",35,111,2.76666666666667,11.95
"8726",2020,"Northern","Bulkley Valley District Hospital","Skin and Soft Tissue System",30,73,2.6,12.025
"8727",2020,"Northern","Bulkley Valley District Hospital","Urinary System",28,61,5.9,30.2
"8728",2020,"Northern","Dawson Creek And District Hospital","All Procedures",333,650,9.6,39.7
"8729",2020,"Northern","Dawson Creek And District Hospital","Cardiovascular System",17,15,38.1,54.5
"8730",2020,"Northern","Dawson Creek And District Hospital","Digestive System",130,119,25.6666666666667,32.0333333333333
"8731",2020,"Northern","Dawson Creek And District Hospital","Ear, Nose, and Throat System",29,79,10.9,22.15
"8732",2020,"Northern","Dawson Creek And District Hospital","Endocrine System",0,5,NA,NA
"8733",2020,"Northern","Dawson Creek And District Hospital","Female Reproductive System",32,128,3.7,12.6333333333333
"8734",2020,"Northern","Dawson Creek And District Hospital","General Procedures (Multiple Systems/Non-Specific)",10,13,0.8,8.2
"8735",2020,"Northern","Dawson Creek And District Hospital","Male Reproductive System",12,25,38.9,51.6
"8736",2020,"Northern","Dawson Creek And District Hospital","Musculoskeletal System",115,246,8.7,26.6428571428571
"8737",2020,"Northern","Dawson Creek And District Hospital","Nervous System",0,7,4.7,8.2
"8738",2020,"Northern","Dawson Creek And District Hospital","Skin and Soft Tissue System",24,49,10.225,24.675
"8739",2020,"Northern","Dawson Creek And District Hospital","Urinary System",10,16,24.9,37
"8740",2020,"Northern","Fort St John General Hospital","All Procedures",412,877,5.1,46
"8741",2020,"Northern","Fort St John General Hospital","Cardiovascular System",0,5,NA,NA
"8742",2020,"Northern","Fort St John General Hospital","Digestive System",38,132,3.53333333333333,11.5333333333333
"8743",2020,"Northern","Fort St John General Hospital","Ear, Nose, and Throat System",36,166,10.225,22.1
"8744",2020,"Northern","Fort St John General Hospital","Eye and Vision System",298,153,46.3,64.7
"8745",2020,"Northern","Fort St John General Hospital","Female Reproductive System",42,322,4.9,12.725
"8746",2020,"Northern","Fort St John General Hospital","General Procedures (Multiple Systems/Non-Specific)",16,36,3.5,8.55
"8747",2020,"Northern","Fort St John General Hospital","Male Reproductive System",5,14,12.6,20.8
"8748",2020,"Northern","Fort St John General Hospital","Musculoskeletal System",0,16,7.7,34.3
"8749",2020,"Northern","Fort St John General Hospital","Nervous System",5,18,3.6,13.6
"8750",2020,"Northern","Fort St John General Hospital","Skin and Soft Tissue System",10,50,3.7,8.42
"8751",2020,"Northern","G.R. Baker Memorial Hospital","All Procedures",259,1173,4.4,20
"8752",2020,"Northern","G.R. Baker Memorial Hospital","Cardiovascular System",5,42,5,7.15
"8753",2020,"Northern","G.R. Baker Memorial Hospital","Digestive System",30,199,4.9625,10.3875
"8754",2020,"Northern","G.R. Baker Memorial Hospital","Ear, Nose, and Throat System",149,252,16.9,30.95
"8755",2020,"Northern","G.R. Baker Memorial Hospital","Endocrine System",0,5,NA,NA
"8756",2020,"Northern","G.R. Baker Memorial Hospital","Eye and Vision System",0,5,NA,NA
"8757",2020,"Northern","G.R. Baker Memorial Hospital","Female Reproductive System",34,170,8.625,18.275
"8758",2020,"Northern","G.R. Baker Memorial Hospital","General Procedures (Multiple Systems/Non-Specific)",5,52,3.06666666666667,12.9
"8759",2020,"Northern","G.R. Baker Memorial Hospital","Musculoskeletal System",60,137,7.65,19.7166666666667
"8760",2020,"Northern","G.R. Baker Memorial Hospital","Nervous System",5,5,NA,NA
"8761",2020,"Northern","G.R. Baker Memorial Hospital","Skin and Soft Tissue System",50,344,3.825,10.125
"8762",2020,"Northern","Kitimat General Hospital","All Procedures",64,608,2,7
"8763",2020,"Northern","Kitimat General Hospital","Cardiovascular System",5,15,1,1.9
"8764",2020,"Northern","Kitimat General Hospital","Digestive System",10,65,1.83333333333333,5.03333333333333
"8765",2020,"Northern","Kitimat General Hospital","Ear, Nose, and Throat System",10,63,3,6.6
"8766",2020,"Northern","Kitimat General Hospital","Female Reproductive System",0,18,NA,NA
"8767",2020,"Northern","Kitimat General Hospital","General Procedures (Multiple Systems/Non-Specific)",0,37,2.1,3.56666666666667
"8768",2020,"Northern","Kitimat General Hospital","Musculoskeletal System",40,354,2.875,7.8625
"8769",2020,"Northern","Kitimat General Hospital","Skin and Soft Tissue System",26,98,1.9,5.63333333333333
"8770",2020,"Northern","Mills Memorial Hospital","All Procedures",614,1904,4.9,19.3
"8771",2020,"Northern","Mills Memorial Hospital","Cardiovascular System",5,12,1,1.5
"8772",2020,"Northern","Mills Memorial Hospital","Digestive System",51,170,8.24,19.38
"8773",2020,"Northern","Mills Memorial Hospital","Ear, Nose, and Throat System",98,290,6.44,17.38
"8774",2020,"Northern","Mills Memorial Hospital","Eye and Vision System",235,678,3,21.7
"8775",2020,"Northern","Mills Memorial Hospital","Female Reproductive System",31,130,4.7,18.175
"8776",2020,"Northern","Mills Memorial Hospital","General Procedures (Multiple Systems/Non-Specific)",28,94,2.16666666666667,11.4333333333333
"8777",2020,"Northern","Mills Memorial Hospital","Male Reproductive System",34,50,13.65,27.9
"8778",2020,"Northern","Mills Memorial Hospital","Musculoskeletal System",38,65,7.7,19.25
"8779",2020,"Northern","Mills Memorial Hospital","Nervous System",0,5,NA,NA
"8780",2020,"Northern","Mills Memorial Hospital","Skin and Soft Tissue System",46,104,3.825,13.9
"8781",2020,"Northern","Mills Memorial Hospital","Urinary System",83,349,4.2,15.1666666666667
"8782",2020,"Northern","Prince Rupert Regional Hospital","All Procedures",140,571,2.4,8.6
"8783",2020,"Northern","Prince Rupert Regional Hospital","Cardiovascular System",5,12,0.7,1.2
"8784",2020,"Northern","Prince Rupert Regional Hospital","Digestive System",35,125,1.48,4.56
"8785",2020,"Northern","Prince Rupert Regional Hospital","Ear, Nose, and Throat System",20,49,1.3,20.6
"8786",2020,"Northern","Prince Rupert Regional Hospital","Female Reproductive System",23,94,2.86666666666667,8
"8787",2020,"Northern","Prince Rupert Regional Hospital","General Procedures (Multiple Systems/Non-Specific)",5,22,1.8,5
"8788",2020,"Northern","Prince Rupert Regional Hospital","Male Reproductive System",0,5,3.9,6.8
"8789",2020,"Northern","Prince Rupert Regional Hospital","Musculoskeletal System",72,260,3.97272727272727,9.65454545454545
"8790",2020,"Northern","Prince Rupert Regional Hospital","Nervous System",5,5,NA,NA
"8791",2020,"Northern","Prince Rupert Regional Hospital","Skin and Soft Tissue System",30,45,1.525,3.15
"8792",2020,"Northern","Prince Rupert Regional Hospital","Urinary System",5,10,NA,NA
"8793",2020,"Northern","St. John Hospital","All Procedures",159,651,6.1,22.7
"8794",2020,"Northern","St. John Hospital","Cardiovascular System",10,18,6.2,13.9
"8795",2020,"Northern","St. John Hospital","Digestive System",24,80,5.6,13.75
"8796",2020,"Northern","St. John Hospital","Ear, Nose, and Throat System",80,226,17.475,30.65
"8797",2020,"Northern","St. John Hospital","Eye and Vision System",0,5,NA,NA
"8798",2020,"Northern","St. John Hospital","Female Reproductive System",10,24,10.6,12.55
"8799",2020,"Northern","St. John Hospital","General Procedures (Multiple Systems/Non-Specific)",5,20,1.2,4.6
"8800",2020,"Northern","St. John Hospital","Male Reproductive System",12,23,5.4,15.1
"8801",2020,"Northern","St. John Hospital","Musculoskeletal System",48,228,6.6,15.0125
"8802",2020,"Northern","St. John Hospital","Nervous System",5,5,NA,NA
"8803",2020,"Northern","St. John Hospital","Skin and Soft Tissue System",25,70,5.26,12.5
"8804",2020,"Northern","The University Hospital Of Northern British Columbia","All Procedures",3336,5948,10.6,34
"8805",2020,"Northern","The University Hospital Of Northern British Columbia","Cardiovascular System",46,131,5.625,15.75
"8806",2020,"Northern","The University Hospital Of Northern British Columbia","Digestive System",211,530,7.24545454545455,17.2727272727273
"8807",2020,"Northern","The University Hospital Of Northern British Columbia","Ear, Nose, and Throat System",184,323,17.74,25.68
"8808",2020,"Northern","The University Hospital Of Northern British Columbia","Endocrine System",5,10,7.1,27.5
"8809",2020,"Northern","The University Hospital Of Northern British Columbia","Eye and Vision System",799,2205,16.5,36.6333333333333
"8810",2020,"Northern","The University Hospital Of Northern British Columbia","Female Reproductive System",373,566,7.24,26
"8811",2020,"Northern","The University Hospital Of Northern British Columbia","General Procedures (Multiple Systems/Non-Specific)",82,238,5.53333333333333,14.7
"8812",2020,"Northern","The University Hospital Of Northern British Columbia","Male Reproductive System",59,187,6.55,15.15
"8813",2020,"Northern","The University Hospital Of Northern British Columbia","Musculoskeletal System",1462,1119,12.8466666666667,30.2
"8814",2020,"Northern","The University Hospital Of Northern British Columbia","Nervous System",13,25,8.85,18.8
"8815",2020,"Northern","The University Hospital Of Northern British Columbia","Skin and Soft Tissue System",99,303,7.37777777777778,20.2222222222222
"8816",2020,"Northern","The University Hospital Of Northern British Columbia","Urinary System",62,339,5.33333333333333,11.7666666666667
"8817",2020,"Northern","Wrinch Memorial Hospital","All Procedures",9,67,1.4,12.7
"8818",2020,"Northern","Wrinch Memorial Hospital","Cardiovascular System",0,5,NA,NA
"8819",2020,"Northern","Wrinch Memorial Hospital","Digestive System",0,5,NA,NA
"8820",2020,"Northern","Wrinch Memorial Hospital","Ear, Nose, and Throat System",9,57,1.1,13.1
"8821",2020,"Northern","Wrinch Memorial Hospital","Male Reproductive System",0,5,NA,NA
"8822",2020,"Northern","Wrinch Memorial Hospital","Musculoskeletal System",0,5,NA,NA
"8823",2020,"Northern","Wrinch Memorial Hospital","Skin and Soft Tissue System",0,5,NA,NA
"8824",2020,"Provincial Health Services Authority","All Facilities","All Procedures",2362,9355,5.1,26.6
"8825",2020,"Provincial Health Services Authority","All Facilities","Cardiovascular System",9,161,1.3,9.4
"8826",2020,"Provincial Health Services Authority","All Facilities","Digestive System",87,498,3.35,14.36
"8827",2020,"Provincial Health Services Authority","All Facilities","Ear, Nose, and Throat System",516,1323,11.7875,33.275
